promener;13;ver
planteur;13;nom
plantation;13;nom
obtenir;13;ver
murmurer;13;ver
moyenne;13;nom
morne;13;adj
mari;13;nom
magnifique;13;adj
lire;13;ver
horace;13;nr
habitation;13;nom
généreux;13;adj
fumée;13;nom
fuir;13;ver
frère;13;nom
femme;13;nom
exiger;13;ver
enlever;13;ver
décidément;13;adv
débarrasser;13;ver
dieu;13;nom
demeurer;13;ver
culture;13;nom
crime;13;nom
conseil;13;nom
connaissance;13;nom
compromettre;13;ver
communication;13;nom
chiffre;13;nom
cadre;13;nom
boire;13;ver
besoin;13;nom
appontement;13;nom
affirmer;13;ver
adresser;13;ver
accomplir;13;ver
également;12;adv
âme;12;nom
voyageur;12;nom
voilier;12;nom
total;12;adj
saisir;12;ver
saint_pierre;12;nom
résoudre;12;ver
régler;12;ver
rivière;12;nom
reprise;12;nom
redouter;12;ver
rayon;12;nom
rappeler;12;ver
pénétrer;12;ver
prospérité;12;nom
promenade;12;nom
probablement;12;adv
prier;12;ver
poser;12;ver
policeman;12;nom
orage;12;nom
observation;12;nom
natal;12;adj
moitié;12;nom
massacre;12;nom
manoeuvre;12;nom
juger;12;ver
jardin;12;nom
inspirer;12;ver
indigène;12;nom
impression;12;nom
immédiatement;12;adv
ignorer;12;ver
fraîchir;12;ver
formule;12;nom
fils;12;nom
exprimer;12;ver
exemple;12;nom
européen;12;nom
embrasser;12;ver
désert;12;adj
déposer;12;ver
danemark;12;nr
colonial;12;adj
cher;12;adj
certainement;12;adv
brave;12;adj
banc;12;nom
avenir;12;nom
au_delà;12;adv
argent;12;nom
antilians;12;nr
américain;12;nom
accueillir;12;ver
abri;12;nom
étendue;11;nom
éloge;11;nom
voiture;11;nom
victoria;11;nom
verne_;11;nr
travail;11;nom
séjour;11;nom
serrer;11;ver
réserve;11;nom
régulier;11;adj
région;11;nom
réclamer;11;ver
risque;11;nom
reparaître;11;ver
redescendre;11;ver
rassurer;11;ver
rare;11;adj
rapport;11;nom
préférer;11;ver
prononcer;11;ver
profondeur;11;nom
profond;11;adj
probable;11;adj
pluie;11;nom
pendre;11;ver
partager;11;ver
ordinaire;11;adj
nommer;11;ver
marigot;11;nom
lèvre;11;nom
lutte;11;nom
limite;11;nom
libre;11;adj
juillet;11;nom
joie;11;nom
intérêt;11;nom
introduire;11;ver
inquiéter;11;ver
impatience;11;nom
histoire;11;nom
habituer;11;ver
goût;11;nom
flanc;11;nom
figurer;11;ver
figure;11;nom
estomac;11;nom
employer;11;ver
désigner;11;ver
dépêcher;11;ver
durée;11;nom
demi_heure;11;nom
dangereux;11;adj
croiser;11;ver
crainte;11;nom
contenter;11;ver
citer;11;ver
chaud;11;adj
chapeau;11;nom
cesser;11;ver
capot;11;nom
cadavre;11;nom
bridgetown;11;nr
border;11;ver
bandit;11;nom
apparence;11;nom
allure;11;nom
adresse;11;nom
action;11;nom
acte;11;nom
accorder;11;ver
accord;11;nom
_tome_1;11;nr
_hetzel;11;nr
_1904;11;nr
éventualité;10;nom
émotion;10;nom
élever;10;ver
école;10;nom
véritable;10;adj
viande;10;nom
usage;10;nom
trouble;10;nom
toile;10;nom
tantôt;10;adv
siècle;10;nom
sage;10;adj
sac;10;nom
réflexion;10;nom
réduire;10;ver
réalité;10;nom
retentir;10;ver
responsabilité;10;nom
renoncer;10;ver
reconduire;10;ver
recommandation;10;nom
rapidement;10;adv
ranger;10;ver
prêter;10;ver
préparatif;10;nom
proposition;10;nom
promettre;10;ver
pratique;10;adj
poursuivre;10;ver
poursuite;10;nom
perroquet;10;nom
pareil;10;adj
nègre;10;nom
noyau;10;nom
nord_ouest;10;nom
mont;10;nom
modification;10;nom
menacer;10;ver
membre;10;nom
manger;10;ver
malheur;10;nom
jusqu_aux;10;nr
jusant;10;nom
julian;10;nr
insister;10;ver
incendie;10;nom
immobile;10;adj
gouverneur;10;nom
golfe;10;nom
franc;10;adj
fournir;10;ver
fonder;10;ver
fonction;10;nom
fermer;10;ver
facile;10;adj
entretenir;10;ver
enfant;10;nom
encalminé;10;adj
détail;10;nom
dépense;10;nom
définitivement;10;adv
découverte;10;nom
dur;10;adj
dissiper;10;ver
couleur;10;nom
conclure;10;ver
choisir;10;ver
changement;10;nom
centaine;10;nom
caractère;10;nom
butlar;10;nr
but;10;nom
bureau;10;nom
bref;10;adv
bordée;10;nom
bastingage;10;nom
aviso;10;nom
audace;10;nom
attitude;10;nom
appréhension;10;nom
affecter;10;ver
actuellement;10;adv
évidemment;9;adv
égard;9;nom
échelle;9;nom
victime;9;nom
troubler;9;ver
taille;9;nom
sympathique;9;adj
subir;9;ver
steward;9;nom
spécial;9;adj
soutenir;9;ver
signe;9;nom
sauver;9;ver
satisfaire;9;ver
retomber;9;ver
respirer;9;ver
renouveler;9;ver
remercier;9;ver
remerciement;9;nom
refuge;9;nom
reconnaissance;9;nom
périr;9;ver
péril;9;nom
propriété;9;nom
proposer;9;ver
prisonnier;9;nom
philsburg;9;nr
pari;9;nom
parfait;9;adj
paquebot;9;nom
papier;9;nom
ouragan;9;nom
oreille;9;nom
opération;9;nom
objet;9;nom
nécessité;9;nom
noter;9;ver
mâture;9;nom
mort;9;nom
mollir;9;ver
modifier;9;ver
marché;9;nom
légèrement;9;adv
lorgnette;9;nom
londres;9;nr
kate;9;nr
journal;9;nom
itinéraire;9;nom
interrompre;9;ver
individu;9;nom
incliner;9;ver
habituel;9;adj
guillon;9;nr
fortune;9;nom
former;9;ver
fer;9;nom
fatigue;9;nom
fameux;9;adj
falaise;9;nom
exécuter;9;ver
estimer;9;ver
escouade;9;nom
entièrement;9;adv
dégager;9;ver
défense;9;nom
drame;9;nom
double;9;adj
dominer;9;ver
distinguer;9;ver
degré;9;nom
continent;9;nom
constater;9;ver
complice;9;nom
classer;9;ver
cinquième;9;nom
château;9;nom
choix;9;nom
chemin;9;nom
chef;9;nom
chaleur;9;nom
cambuse;9;nom
bristol;9;nom
borner;9;ver
bois;9;nom
biscuit;9;nom
bermudes;9;nr
avancer;9;ver
autorité;9;nom
audacieux;9;adj
atmosphérique;9;adj
aspect;9;nom
amarrer;9;ver
allonger;9;ver
agent;9;nom
admirer;9;ver
adieu;9;nom
abriter;9;ver
évasion;8;nom
étroit;8;adj
époux;8;nom
élevé;8;adj
âge;8;nom
zone;8;nom
vingtaine;8;nom
villa;8;nom
tropical;8;adj
transporter;8;ver
tentative;8;nom
